Frequency,Phrase
1,sufficient unless
1,isnt sufficient
1,just isnt
1,equipment just
1,in such a stressful
1,such a stressful time
1,a stressful time people
1,stressful time people need
1,time people need a
1,people need a viable
1,need a viable way
1,a viable way to
1,viable way to exercise
1,in such a stressful time
1,such a stressful time people
1,a stressful time people need
1,stressful time people need a
1,time people need a viable
1,people need a viable way
1,need a viable way to
1,a viable way to exercise
1,using home
1,home equipment
1,exemption card
1,i am calling
1,am calling for
1,illness are
1,majority of whom are of
1,of whom are of afro
1,whom are of afro caribbean
1,are of afro caribbean decent
1,although multiple
1,multiple medications
1,medications for
1,for this
1,this illness
1,are required
1,illness are required
1,required daily
1,daily sickle
1,cell sufferers
1,sufferers have
1,their prescriptions
1,although multiple medications
1,multiple medications for
1,medications for this
1,for this illness
1,the majority of whom are
1,of afro caribbean decent
1,are of afro caribbean
1,whom are of afro
1,that suffer from a disease
1,suffer from a disease called
1,from a disease called sickle
1,a disease called sickle cell
1,of whom
1,whom are
1,are of
1,of afro
1,afro caribbean
1,caribbean decent
1,majority of whom
1,of whom are
1,whom are of
1,are of afro
1,of afro caribbean
1,afro caribbean decent
1,the majority of whom
1,majority of whom are
1,of whom are of
1,this illness are
1,are required daily
1,the uk that suffer from
1,have to pay for their
1,for this illness are required
1,this illness are required daily
1,illness are required daily sickle
1,are required daily sickle cell
1,required daily sickle cell sufferers
1,daily sickle cell sufferers have
1,sickle cell sufferers have to
1,cell sufferers have to pay
1,sufferers have to pay for
1,to pay for their prescriptions
1,required daily sickle
1,is medical
1,medical racial
1,racial injustice!
1,this is medical
1,is medical racial
1,medical racial injustice!
1,this is medical racial
1,is medical racial injustice!
1,this is medical racial injustice!
1,medications for this illness are
1,multiple medications for this illness
1,although multiple medications for this
1,pay for their prescriptions
1,daily sickle cell
1,sickle cell sufferers
1,cell sufferers have
1,sufferers have to
1,pay for their
1,for their prescriptions
1,although multiple medications for
1,multiple medications for this
1,medications for this illness
1,for this illness are
1,this illness are required
1,illness are required daily
1,are required daily sickle
1,required daily sickle cell
1,daily sickle cell sufferers
1,sickle cell sufferers have
1,cell sufferers have to
1,sufferers have to pay
1,to pay for their
1,uk that suffer from a
1,in the uk that suffer
1,calling for parliament
1,i am calling for parliament
1,cell anemia as a
1,anemia as a listed
1,as a listed illness
1,a listed illness eligible
1,listed illness eligible for
1,illness eligible for a
1,eligible for a medical
1,for a medical exemption
1,a medical exemption card
1,am calling for parliament to
1,listed illness eligible for a
1,calling for parliament to include
1,for parliament to include sickle
1,parliament to include sickle cell
1,to include sickle cell anemia
1,include sickle cell anemia as
1,sickle cell anemia as a
1,cell anemia as a listed
1,anemia as a listed illness
1,as a listed illness eligible
1,sickle cell anemia as
1,include sickle cell anemia
1,to include sickle cell
1,parliament to include sickle
1,for parliament to
1,parliament to include
1,screening needs
1,include sickle cell
1,sickle cell anemia
1,cell anemia as
1,anemia as a
1,as a listed
1,a listed illness
1,listed illness eligible
1,illness eligible for
1,eligible for a
1,for a medical
1,a medical exemption
1,medical exemption card
1,i am calling for
1,am calling for parliament
1,calling for parliament to
1,for parliament to include
1,a listed illness eligible for
1,illness eligible for a medical
1,000 in the uk that
1,uk that suffer from
1,called sickle cell
1,additional details there are
1,details there are 15
1,there are 15 000
1,are 15 000 in
1,15 000 in the
1,000 in the uk
1,in the uk that
1,the uk that suffer
1,that suffer from a
1,eligible for a medical exemption
1,suffer from a disease
1,from a disease called
1,a disease called sickle
1,disease called sickle cell
1,additional details there are 15
1,details there are 15 000
1,there are 15 000 in
1,are 15 000 in the
1,15 000 in the uk
1,disease called sickle
1,a disease called
1,from a disease
1,suffer from a
1,for a medical exemption card
1,are 15
1,15 000
1,000 in
1,uk that
1,that suffer
1,suffer from
1,from a
1,a disease
1,disease called
1,called sickle
1,details there are
1,there are 15
1,are 15 000
1,15 000 in
1,000 in the
1,the uk that
1,uk that suffer
1,that suffer from
1,and a chain of
1,stress and a chain
1,prevent stress and a
1,any spread of covid
1,not to close gyms
1,to close gyms as
1,close gyms as a
1,gyms as a measure
1,as a measure to
1,a measure to stop
1,measure to stop any
1,to stop any spread
1,stop any spread of
1,in the event of a
1,to close gyms as a
1,the event of a spike
1,event of a spike we
1,of a spike we would
1,a spike we would like
1,spike we would like you
1,we would like you not
1,would like you not to
1,like you not to close
1,you not to close gyms
1,you not to close
1,like you not to
1,would like you not
1,we would like you
1,like you not
1,you not to
1,not to close
1,to close gyms
1,close gyms as
1,gyms as a
1,as a measure
1,a measure to
1,measure to stop
1,to stop any
1,stop any spread
1,any spread of
1,spread of covid
1,in the event of
1,the event of a
1,event of a spike
1,of a spike we
1,a spike we would
1,spike we would like
1,not to close gyms as
1,close gyms as a measure
1,we would like
1,in terms of
1,not be put
1,be put in
1,put in the
1,in the same
1,the same group
1,same group as
1,group as pubs
1,as pubs in
1,pubs in terms
1,terms of risk
1,gyms as a measure to
1,of risk or
1,risk or importance
1,also for gyms to
1,for gyms to not
1,gyms to not be
1,to not be put
1,not be put in
1,be put in the
1,put in the same
1,to not be
1,gyms to not
1,for gyms to
1,also for gyms
1,as a measure to stop
1,a measure to stop any
1,measure to stop any spread
1,to stop any spread of
1,stop any spread of covid
1,also for
1,for gyms
1,gyms to
1,to not
1,be put
1,put in
1,same group
1,group as
1,as pubs
1,pubs in
1,in terms
1,terms of
1,risk or
1,or importance
1,would like you
1,spike we would
1,the same group as
1,require the
1,infusions counselling
1,counselling asap
1,asap before
1,before you
1,you hit
1,hit rock
1,rock bottom
1,bottom and
1,and require
1,the crisis
1,bottom and require
1,crisis team
1,physio after infusions
1,after infusions counselling
1,infusions counselling asap
1,counselling asap before
1,asap before you
1,before you hit
1,you hit rock
1,hit rock bottom
1,after infusions
1,physio after
1,pillars is crucial i e
1,the pillars is crucial i
1,is crucial
1,crucial i
1,i e
1,the timings of
1,timings of the
1,of the pillars
1,the pillars is
1,pillars is crucial
1,is crucial i
1,crucial i e
1,the timings of the
1,timings of the pillars
1,of the pillars is
1,the pillars is crucial
1,pillars is crucial i
1,is crucial i e
1,the timings of the pillars
1,timings of the pillars is
1,of the pillars is crucial
1,rock bottom and
1,and require the
1,a spike we
1,gyms as
1,and require the crisis team
1,the event
1,event of
1,a spike
1,spike we
1,like you
1,you not
1,to close
1,close gyms
1,a measure
1,require the crisis
1,measure to
1,to stop
1,stop any
1,any spread
1,spread of
1,in the event
1,the event of
1,event of a
1,of a spike
1,bottom and require the crisis
1,rock bottom and require the
1,hit rock bottom and require
1,you hit rock bottom and
1,the crisis team
1,physio after infusions counselling
1,after infusions counselling asap
1,infusions counselling asap before
1,counselling asap before you
1,asap before you hit
1,before you hit rock
1,you hit rock bottom
1,hit rock bottom and
1,rock bottom and require
1,bottom and require the
1,and require the crisis
1,require the crisis team
1,physio after infusions counselling asap
1,after infusions counselling asap before
1,infusions counselling asap before you
1,counselling asap before you hit
1,asap before you hit rock
1,before you hit rock bottom
1,in the same group
1,same group as pubs
1,can prevent stress and
1,immune system
1,are studies
1,studies that
1,that show
1,show physical
1,physical exercise
1,exercise can
1,a great
1,great boost
1,the immune
1,system and
1,there are studies
1,and releases
1,releases endorphins
1,endorphins which
1,can prevent
1,prevent stress
1,stress and
1,a chain
1,chain of
1,of mental
1,just physically but mentally too
1,not just physically but mentally
1,users not just physically but
1,for users not just physically
1,the gyms are a
1,gyms are a huge
1,are a huge benefit
1,a huge benefit for
1,huge benefit for users
1,benefit for users not
1,for users not just
1,users not just physically
1,not just physically but
1,just physically but mentally
1,physically but mentally too
1,additional details the gyms are
1,details the gyms are a
1,the gyms are a huge
1,gyms are a huge benefit
1,are a huge benefit for
1,a huge benefit for users
1,huge benefit for users not
1,benefit for users not just
1,mental illnesses
1,are studies that
1,additional details the gyms
1,a great boost to
1,there are studies that
1,are studies that show
1,studies that show physical
1,that show physical exercise
1,show physical exercise can
1,physical exercise can be
1,exercise can be a
1,can be a great
1,be a great boost
1,great boost to the
1,studies that show
1,boost to the immune
1,to the immune system
1,the immune system and
1,immune system and releases
1,system and releases endorphins
1,and releases endorphins which
1,releases endorphins which can
1,endorphins which can prevent
1,which can prevent stress
1,of mental illnesses
1,chain of mental
1,a chain of
1,and a chain
1,that show physical
1,show physical exercise
1,physical exercise can
1,exercise can be
1,can be a
1,be a great
1,a great boost
1,great boost to
1,to the immune
1,the immune system
1,immune system and
1,system and releases
1,and releases endorphins
1,releases endorphins which
1,endorphins which can
1,which can prevent
1,can prevent stress
1,prevent stress and
1,stress and a
1,details the gyms are
1,but mentally too
1,group as pubs in
1,are following strict
1,and most
1,most members
1,members are
1,following rules
1,rules in
1,in a
1,a sober
1,sober manner
1,gyms are following
1,following strict guidelines
1,gyms are following strict
1,strict guidelines and
1,guidelines and most
1,and most members
1,most members are
1,members are following
1,are following rules
1,following rules in
1,rules in a
1,in a sober
1,guidelines and
1,strict guidelines
1,following strict
1,terms of risk or importance
1,as pubs in terms
1,pubs in terms of
1,in terms of risk
1,terms of risk or
1,of risk or importance
1,also for gyms to not
1,for gyms to not be
1,gyms to not be put
1,to not be put in
1,not be put in the
1,be put in the same
1,put in the same group
1,in the same group as
1,the same group as pubs
1,same group as pubs in
1,group as pubs in terms
1,as pubs in terms of
1,pubs in terms of risk
1,in terms of risk or
1,a sober manner
1,are following strict guidelines
1,physically but mentally
1,details the gyms
1,huge benefit
1,benefit for
1,for users
1,users not
1,not just
1,just physically
1,physically but
1,but mentally
1,mentally too
1,the gyms are
1,following strict guidelines and
1,gyms are a
1,are a huge
1,a huge benefit
1,huge benefit for
1,benefit for users
1,for users not
1,users not just
1,not just physically
1,just physically but
1,a huge
1,are a
1,the gyms
1,rules in a sober manner
1,strict guidelines and most
1,guidelines and most members
1,and most members are
1,most members are following
1,members are following rules
1,are following rules in
1,following rules in a
1,rules in a sober
1,in a sober manner
1,gyms are following strict guidelines
1,are following strict guidelines and
1,following strict guidelines and most
1,strict guidelines and most members
1,guidelines and most members are
1,and most members are following
1,most members are following rules
1,members are following rules in
1,are following rules in a
1,following rules in a sober
1,binging purging behaviours
1,potential binging purging
1,and potential binging
1,cancer however i was 27
1,for 50+ year olds to
1,50+ year olds to be
1,year olds to be diagnosed
1,olds to be diagnosed with
1,to be diagnosed with breast
1,be diagnosed with breast cancer
1,diagnosed with breast cancer however
1,with breast cancer however i
1,breast cancer however i was
1,however i was 27 when
1,more common for 50+ year
1,i was 27 when diagnosed
1,to undergo
1,undergo chemotherapy
1,chemotherapy and
1,and will
1,will need
1,need surgery
1,surgery and
1,and radiotherapy
1,common for 50+ year olds
1,is more common for 50+
1,detection could mean
1,with breast cancer however
1,more common for 50+
1,common for 50+ year
1,for 50+ year olds
1,50+ year olds to
1,year olds to be
1,olds to be diagnosed
1,to be diagnosed with
1,be diagnosed with breast
1,diagnosed with breast cancer
1,breast cancer however i
1,it is more common for
1,cancer however i was
1,however i was 27
1,i was 27 when
1,was 27 when diagnosed
1,the screening programme says that
1,screening programme says that it
1,programme says that it is
1,says that it is more
1,that it is more common
1,i have had
1,have had to
1,had to undergo
1,affects many
1,details breast
1,cancer does
1,not only
1,only affect
1,affect women
1,women over
1,over 50
1,50 it
1,it affects
1,their 20s
1,to undergo chemotherapy
1,20s 30s
1,30s and
1,and 40s
1,40s and
1,and they
1,they arent
1,arent offered
1,offered screening
1,screening unless
1,will need surgery and radiotherapy
1,and will need surgery and
1,chemotherapy and will need surgery
1,undergo chemotherapy and will need
1,undergo chemotherapy and
1,chemotherapy and will
1,and will need
1,will need surgery
1,need surgery and
1,surgery and radiotherapy
1,i have had to
1,have had to undergo
1,had to undergo chemotherapy
1,to undergo chemotherapy and
1,undergo chemotherapy and will
1,chemotherapy and will need
1,and will need surgery
1,will need surgery and
1,need surgery and radiotherapy
1,i have had to undergo
1,have had to undergo chemotherapy
1,had to undergo chemotherapy and
1,to undergo chemotherapy and will
1,is more common for
1,it is more common
1,that it is more
1,be lowered and offered
1,and offered to
1,offered to men
1,would like the breast
1,like the breast screening
1,the breast screening age
1,breast screening age to
1,screening age to be
1,age to be lowered
1,to be lowered and
1,lowered and offered to
1,lowered and offered to men
1,and offered to men
1,i would like the breast
1,would like the breast screening
1,like the breast screening age
1,the breast screening age to
1,breast screening age to be
1,screening age to be lowered
1,age to be lowered and
1,to be lowered and offered
1,lowered and offered
1,be lowered and
1,to be lowered
1,age to be
1,about their periods or about
1,their periods or about finding
1,periods or about finding money
1,or about finding money for
1,about finding money for sanitary
1,finding money for sanitary products
1,the breast
1,breast screening
1,screening age
1,age to
1,be lowered
1,lowered and
1,and offered
1,offered to
1,to men
1,like the breast
1,the breast screening
1,breast screening age
1,screening age to
1,be lowered and offered to
1,the screening
1,says that it is
1,diagnosed with breast
1,is more common
1,more common for
1,common for 50+
1,for 50+ year
1,50+ year olds
1,year olds to
1,olds to be
1,to be diagnosed
1,be diagnosed with
1,with breast cancer
1,screening programme
1,breast cancer however
1,cancer however i
1,however i was
1,i was 27
1,was 27 when
1,27 when diagnosed
1,the screening programme says
1,screening programme says that
1,programme says that it
1,it is more
1,that it is
1,says that it
1,programme says that
1,programme says
1,says that
1,that it
1,is more
1,more common
1,common for
1,for 50+
1,50+ year
1,year olds
1,olds to
1,be diagnosed
1,with breast
1,cancer however
1,however i
1,was 27
1,27 when
1,when diagnosed
1,the screening programme
1,screening programme says
1,unless there
1,is a
1,a family
1,equally entitled
1,that they must find themselves
1,men can
1,can also
1,also be
1,be affected
1,by breast
1,cancer so
1,so are
1,are equally
1,entitled to
1,are equally entitled
1,to screenings
1,men can also
1,can also be
1,also be affected
1,be affected by
1,affected by breast
1,by breast cancer
1,breast cancer so
1,cancer so are
1,abnormality that they must find
1,an abnormality that they must
1,or an abnormality that they
1,history or an abnormality that
1,affects many women in their
1,many women in their 20s
1,women in their 20s 30s
1,in their 20s 30s and
1,their 20s 30s and 40s
1,20s 30s and 40s and
1,30s and 40s and they
1,and 40s and they arent
1,40s and they arent offered
1,and they arent offered screening
1,they arent offered screening unless
1,arent offered screening unless there
1,offered screening unless there is
1,screening unless there is a
1,unless there is a family
1,there is a family history
1,is a family history or
1,a family history or an
1,family history or an abnormality
1,so are equally
1,equally entitled to
1,50 it affects many women
1,early action
1,could mean
1,mean women
1,have treatment
1,treatment at
1,at an
1,an earlier
1,earlier stage
1,stage and
1,and early
1,action should
1,entitled to screenings
1,should prevent
1,prevent deaths
1,and mean
1,mean simpler
1,simpler treatment
1,treatment as
1,as it
1,be caught
1,caught sooner
1,detection could
1,early detection
1,are equally entitled to screenings
1,so are equally entitled to
1,men can also be
1,can also be affected
1,also be affected by
1,be affected by breast
1,affected by breast cancer
1,by breast cancer so
1,breast cancer so are
1,cancer so are equally
1,so are equally entitled
1,are equally entitled to
1,equally entitled to screenings
1,men can also be affected
1,can also be affected by
1,also be affected by breast
1,be affected by breast cancer
1,affected by breast cancer so
1,by breast cancer so are
1,breast cancer so are equally
1,cancer so are equally entitled
1,it affects many women in
1,over 50 it affects many
1,family history
1,screening unless there
1,their 20s 30s
1,20s 30s and
1,30s and 40s
1,and 40s and
1,40s and they
1,and they arent
1,they arent offered
1,arent offered screening
1,offered screening unless
1,unless there is
1,must find themselves
1,there is a
1,is a family
1,a family history
1,family history or
1,history or an
1,or an abnormality
1,an abnormality that
1,abnormality that they
1,that they must
1,in their 20s
1,women in their
1,many women in
1,affects many women
1,history or
1,or an
1,an abnormality
1,abnormality that
1,they must
1,must find
1,find themselves
1,additional details breast
1,details breast cancer
1,breast cancer does
1,cancer does not
1,does not only
1,not only affect
1,only affect women
1,affect women over
1,women over 50
1,over 50 it
1,50 it affects
1,it affects many
1,they must find
1,additional details breast cancer
1,women over 50 it affects
1,abnormality that they must
1,screening unless there is
1,unless there is a
1,there is a family
1,is a family history
1,a family history or
1,family history or an
1,history or an abnormality
1,or an abnormality that
1,an abnormality that they
1,that they must find
1,details breast cancer does
1,they must find themselves
1,additional details breast cancer does
1,details breast cancer does not
1,breast cancer does not only
1,cancer does not only affect
1,does not only affect women
1,not only affect women over
1,only affect women over 50
1,affect women over 50 it
1,offered screening unless there
1,arent offered screening unless
1,they arent offered screening
1,and they arent offered
1,breast cancer does not
1,cancer does not only
1,does not only affect
1,not only affect women
1,only affect women over
1,affect women over 50
1,women over 50 it
1,over 50 it affects
1,50 it affects many
1,it affects many women
1,affects many women in
1,many women in their
1,women in their 20s
1,in their 20s 30s
1,their 20s 30s and
1,20s 30s and 40s
1,30s and 40s and
1,and 40s and they
1,40s and they arent
1,worrying about their periods or
1,without worrying about their periods
1,life without worrying about their
1,are done properly and sooner
1,done properly and sooner
1,similar cases could be prevented
1,cases could be prevented if
1,could be prevented if risk
1,be prevented if risk assessments
1,prevented if risk assessments are
1,if risk assessments are done
1,risk assessments are done properly
1,assessments are done properly and
1,fund a
1,can receive
1,a scheme
1,scheme similar
1,similar to
1,to that
1,that of
1,scheme where
1,where those
1,those aged
1,aged under
1,are done properly and
1,assessments are done properly
1,risk assessments are done
1,if risk assessments are
1,done properly
1,properly and
1,and sooner
1,similar cases could
1,cases could be
1,could be prevented
1,be prevented if
1,prevented if risk
1,if risk assessments
1,risk assessments are
1,assessments are done
1,are done properly
1,done properly and
1,properly and sooner
1,similar cases could be
1,cases could be prevented
1,could be prevented if
1,be prevented if risk
1,prevented if risk assessments
1,25 can
1,receive free
1,assessments are
1,hygiene products via
1,where those aged
1,those aged under
1,aged under 25
1,under 25 can
1,25 can receive
1,can receive free
1,receive free feminine
1,free feminine hygiene
1,feminine hygiene products
1,products via the
1,free feminine
1,via the use
1,the use of
1,use of a
1,of a card
1,a card in
1,card in places
1,in places where
1,places where the
1,where the c
1,scheme where those
1,card scheme where
1,of the c
1,that of the
1,feminine hygiene
1,hygiene products
1,products via
1,via the
1,the use
1,use of
1,a card
1,card in
1,in places
1,places where
1,where the
1,scheme is
1,is in
1,in operation
1,fund a scheme
1,a scheme similar
1,scheme similar to
1,similar to that
1,to that of
1,are done
1,risk assessments
1,scheme is in
1,a lack of risk assessment
1,of these delays were
1,these delays were the
1,delays were the reason
1,were the reason for
1,the reason for my
1,reason for my sons
1,for my sons death
1,i believe a lack of
1,believe a lack of risk
1,lack of risk assessment and
1,reason for my sons death
1,of risk assessment and all
1,risk assessment and all of
1,assessment and all of these
1,and all of these delays
1,all of these delays were
1,of these delays were the
1,these delays were the reason
1,delays were the reason for
1,were the reason for my
1,all of these delays
1,and all of these
1,assessment and all of
1,risk assessment and all
1,lack of risk
1,of risk assessment
1,risk assessment and
1,assessment and all
1,and all of
1,all of these
1,of these delays
1,these delays were
1,delays were the
1,were the reason
1,the reason for
1,reason for my
1,for my sons
1,my sons death
1,i believe a lack
1,believe a lack of
1,a lack of risk
1,lack of risk assessment
1,of risk assessment and
1,the reason for my sons
1,the hospital
1,if risk
1,risk assessment based system my
1,system my babys death
1,my babys death could
1,babys death could have
1,death could have been
1,if the hospital had used
1,the hospital had used standard
1,hospital had used standard risk
1,had used standard risk assessment
1,used standard risk assessment based
1,assessment based system my babys
1,hospital had
1,based system my babys death
1,system my babys death could
1,my babys death could have
1,babys death could have been
1,death could have been prevented
1,similar cases
1,cases could
1,be prevented
1,prevented if
1,based system my babys
1,assessment based system my
1,used standard risk assessment
1,had used standard risk
1,had used
1,used standard
1,system my
1,my babys
1,babys death
1,death could
1,if the hospital
1,the hospital had
1,hospital had used
1,had used standard
1,used standard risk
1,based system my
1,system my babys
1,my babys death
1,babys death could
1,death could have
1,if the hospital had
1,the hospital had used
1,hospital had used standard
1,card scheme is
1,is in operation
1,live life without worrying about
1,additional details i wish
1,worrying about their
1,about their periods
1,their periods or
1,periods or about
1,or about finding
1,about finding money
1,finding money for
1,money for sanitary
1,for sanitary products
1,details i wish for
1,to tackle period poverty
1,i wish for the
1,wish for the government
1,the government to take
1,government to take this
1,to take this step
1,take this step in
1,this step in order
1,step in order to
1,in order to tackle
1,without worrying about
1,life without worrying
1,live life without
1,to live life
1,details i wish
1,i wish for
1,wish for the
1,government to take
1,to take this
1,take this step
1,this step in
1,step in order
1,order to tackle
1,to tackle period
1,tackle period poverty
1,period poverty and
1,poverty and to
1,and to allow
1,to allow people
1,allow people under
1,people under 25
1,under 25 to
1,25 to live
1,order to tackle period
1,tackle period poverty and
1,sanitary products
1,to tackle period poverty and
1,for the government to take
1,the government to take this
1,government to take this step
1,to take this step in
1,take this step in order
1,this step in order to
1,step in order to tackle
1,in order to tackle period
1,order to tackle period poverty
1,tackle period poverty and to
1,period poverty and to
1,period poverty and to allow
1,poverty and to allow people
1,and to allow people under
1,to allow people under 25
1,allow people under 25 to
1,people under 25 to live
1,under 25 to live life
1,25 to live life without
1,to live life without worrying
1,wish for the government to
1,i wish for the government
1,details i wish for the
1,additional details i wish for
1,poverty and to allow
1,and to allow people
1,to allow people under
1,allow people under 25
1,people under 25 to
1,under 25 to live
1,25 to live life
1,to live life without
1,live life without worrying
1,life without worrying about
1,without worrying about their
1,worrying about their periods
1,about their periods or
1,their periods or about
1,periods or about finding
1,or about finding money
1,about finding money for
1,finding money for sanitary
1,money for sanitary products
1,additional details i
1,for sanitary
1,fund a scheme similar
1,fund a scheme similar to
1,of a card in
1,a card in places
1,card in places where
1,in places where the
1,places where the c
1,where the c card
1,c card scheme is
1,card scheme is in
1,scheme is in operation
1,a scheme similar to that
1,those aged under 25 can
1,scheme similar to that of
1,similar to that of the
1,to that of the c
1,that of the c card
1,of the c card scheme
1,the c card scheme where
1,c card scheme where those
1,card scheme where those aged
1,scheme where those aged under
1,use of a card
1,the use of a
1,via the use of
1,products via the use
1,a scheme similar to
1,scheme similar to that
1,similar to that of
1,to that of the
1,that of the c
1,of the c card
1,c card scheme where
1,card scheme where those
1,scheme where those aged
1,where those aged under
1,those aged under 25
1,aged under 25 can
1,under 25 can receive
1,25 can receive free
1,can receive free feminine
1,receive free feminine hygiene
1,free feminine hygiene products
1,feminine hygiene products via
1,hygiene products via the
1,where those aged under 25
1,aged under 25 can receive
1,money for
1,to live
1,this step
1,step in
1,tackle period
1,period poverty
1,poverty and
1,to allow
1,allow people
1,people under
1,25 to
1,live life
1,under 25 can receive free
1,life without
1,without worrying
1,worrying about
1,about their
1,their periods
1,periods or
1,or about
1,about finding
1,finding money
1,take this
1,wish for
1,i wish
1,details i
1,25 can receive free feminine
1,can receive free feminine hygiene
1,receive free feminine hygiene products
1,free feminine hygiene products via
1,feminine hygiene products via the
1,hygiene products via the use
1,products via the use of
1,via the use of a
1,the use of a card
1,use of a card in
1,of a card in places
1,a card in places where
1,card in places where the
1,in places where the c
1,places where the c card
1,where the c card scheme
1,the c card scheme is
1,c card scheme is in
1,card scheme is in operation
1,early detection could
1,could mean women
1,exercise and potential
1,are asking that
1,the undersigned
1,undersigned are
1,are asking
1,asking that
1,this does
1,not happen
1,we the undersigned
1,the undersigned are
1,undersigned are asking
1,asking that this
1,restaurant menus to tackle obesity
1,that this does
1,this does not
1,does not happen
1,we the undersigned are
1,the undersigned are asking
1,undersigned are asking that
1,are asking that this
1,asking that this does
1,that this does not
1,we the
1,on restaurant menus to tackle
1,mean women have
1,on restaurant menus to
1,menus to tackle
1,pm boris johnson recently
1,boris johnson recently promoted
1,johnson recently promoted the
1,recently promoted the idea
1,promoted the idea of
1,the idea of including
1,idea of including calorie
1,of including calorie counts
1,restaurant menus to tackle
1,counts on restaurant menus to
1,menus to tackle obesity
1,pm boris johnson recently promoted
1,boris johnson recently promoted the
1,johnson recently promoted the idea
1,recently promoted the idea of
1,promoted the idea of including
1,the idea of including calorie
1,idea of including calorie counts
1,of including calorie counts on
1,this does not happen
1,we the undersigned are asking
1,the undersigned are asking that
1,consider other factors
1,determine full nutritional
1,full nutritional value
1,nutritional value and
1,value and we
1,and we ask
1,we ask the
1,ask the government
1,government to consider
1,to consider other
1,calories are not a
1,undersigned are asking that this
1,are not a constructive
1,not a constructive way
1,a constructive way to
1,constructive way to determine
1,way to determine full
1,to determine full nutritional
1,determine full nutritional value
1,full nutritional value and
1,nutritional value and we
1,to determine full
1,way to determine
1,constructive way to
1,a constructive way
1,are asking that this does
1,asking that this does not
1,that this does not happen
1,calories are
1,not a
1,a constructive
1,constructive way
1,determine full
1,full nutritional
1,nutritional value
1,value and
1,and we
1,we ask
1,ask the
1,consider other
1,other factors
1,calories are not
1,are not a
1,not a constructive
1,restaurant menus to
1,of including calorie
1,idea of including
1,is an easier
1,more cost
1,cost effective
1,effective way
1,help businesses
1,businesses affected
1,by coronavirus
1,coronavirus whilst
1,whilst tackling
1,there is an
1,an easier and
1,by coronavirus whilst
1,easier and more
1,and more cost
1,more cost effective
1,cost effective way
1,effective way to
1,way to help
1,to help businesses
1,help businesses affected
1,businesses affected by
1,and more
1,easier and
1,an easier
1,is an
1,king as part of the
1,as part of the eat
1,part of the eat out
1,of the eat out to
1,the eat out to help
1,eat out to help out
1,to help out campaign but
1,help out campaign but prescribing
1,out campaign but prescribing cycling
1,campaign but prescribing cycling to
1,but prescribing cycling to tackle
1,prescribing cycling to tackle obesity
1,cycling to tackle obesity as
1,to tackle obesity as part
1,tackle obesity as part of
1,obesity as part of the
1,as part of the better
1,part of the better health
1,of the better health campaign
1,affected by coronavirus
1,coronavirus whilst tackling
1,the idea of
1,recently promoted
1,way to help businesses affected
1,to help businesses affected by
1,help businesses affected by coronavirus
1,businesses affected by coronavirus whilst
1,affected by coronavirus whilst tackling
1,by coronavirus whilst tackling obesity
1,pm boris
1,boris johnson
1,johnson recently
1,promoted the
1,whilst tackling obesity
1,the idea
1,idea of
1,of including
1,menus to
1,pm boris johnson
1,boris johnson recently
1,johnson recently promoted
1,recently promoted the
1,promoted the idea
1,effective way to help businesses
1,cost effective way to help
1,more cost effective way to
1,and more cost effective way
1,there is an easier
1,is an easier and
1,an easier and more
1,easier and more cost
1,and more cost effective
1,more cost effective way
1,cost effective way to
1,effective way to help
1,way to help businesses
1,to help businesses affected
1,help businesses affected by
1,businesses affected by coronavirus
1,affected by coronavirus whilst
1,by coronavirus whilst tackling
1,coronavirus whilst tackling obesity
1,there is an easier and
1,is an easier and more
1,an easier and more cost
1,easier and more cost effective
1,value and we ask
1,and we ask the
1,we ask the government
1,extreme mental and physical detriment
1,believe including calorie counts on
1,counts on restaurant menus would
1,on restaurant menus would be
1,restaurant menus would be at
1,menus would be at the
1,would be at the extreme
1,be at the extreme mental
1,at the extreme mental and
1,the extreme mental and physical
1,mental and physical detriment of
1,research suggests is somewhere between
1,and physical detriment of those
1,physical detriment of those suffering
1,detriment of those suffering from
1,of those suffering from eating
1,those suffering from eating disorders
1,suffering from eating disorders which
1,from eating disorders which research
1,eating disorders which research suggests
1,disorders which research suggests is
1,we believe including calorie counts
1,details we believe including calorie
1,additional details we believe including
1,in the uk alone
1,detriment of those suffering
1,of those suffering from
1,those suffering from eating
1,suffering from eating disorders
1,from eating disorders which
1,eating disorders which research
1,disorders which research suggests
1,which research suggests is
1,research suggests is somewhere
1,suggests is somewhere between
1,is somewhere between 1
1,somewhere between 1 25
1,between 1 25 and
1,1 25 and 3
1,25 and 3 4
1,and 3 4 million
1,3 4 million people
1,4 million people in
1,million people in the
1,which research suggests is somewhere
1,suggests is somewhere between 1
1,and physical detriment of
1,seen as a
1,potential binging
1,binging purging
1,purging behaviours
1,calorie counts can
1,counts can promote
1,can promote food
1,promote food being
1,food being seen
1,being seen as
1,as a reward
1,is somewhere between 1 25
1,a reward that
1,reward that is
1,that is earned
1,is earned which
1,earned which can
1,which can encourage
1,can encourage excessive
1,encourage excessive exercise
1,excessive exercise and
1,and potential
1,excessive exercise
1,encourage excessive
1,can encourage
1,somewhere between 1 25 and
1,between 1 25 and 3
1,1 25 and 3 4
1,25 and 3 4 million
1,and 3 4 million people
1,3 4 million people in
1,4 million people in the
1,million people in the uk
1,people in the uk alone
1,counts can
1,can promote
